企業名,法人番号,採用担当者名,役職,部署,代表者名,メール,メール確度,担当者確度,電話番号,公式URL,Tier,取得元媒体,根拠URL,架電呼称,業種,都道府県,従業員数,補助金,設立年,取得日
株式会社アドヴァンス,2110001001100,,,,,info@advance-kk.co.jp,0.4,,025-233-4132,http://www.advance-kk.co.jp/,D,gBizINFO,http://www.advance-kk.co.jp/,人事部 ご採用ご担当者様,１．土木建築用資材の企画開発及び製造・販売及びそれらに関わる設計業務 ２．型枠リース事業 ３．土木工事業 ４．その他,新潟県新潟市中央区川岸町３丁目１７番地２２,177,,,2026-06-14T19:00:40.530Z
大平洋特殊鋳造株式会社,2010001021802,,,,,info@psc-cast.com,0.4,,025-543-3451,https://www.psc-cast.com/,D,gBizINFO,https://www.psc-cast.com/,人事部 ご採用ご担当者様,,新潟県上越市港町２丁目２５番１号,230,,,2026-06-14T19:00:41.051Z
株式会社熊谷,2110001001744,,,,,info@kumagai-co.com,0.4,,025-244-5161,https://www.kumagai-co.com/,D,gBizINFO,https://www.kumagai-co.com/,人事部 ご採用ご担当者様,・プラスチックス包装資材製造販売 ・プラスチックス原料、成型品販売 ・プラスチックス包装機械、加工機械販売,新潟県新潟市中央区東大通２丁目３番１０号,203,,,2026-06-14T19:00:42.940Z
株式会社三宝,2110001000052,,,,,info@sanpou-g.co.jp,0.4,,025-377-3993,https://sanpou-g.co.jp/,D,gBizINFO,https://sanpou-g.co.jp/,人事部 ご採用ご担当者様,飲食業,新潟県新潟市西区鳥原１８３０番地１,1073,,,2026-06-14T19:00:43.847Z
株式会社富井工業所,2110001003600,,,,,info@tomii.co.jp,0.4,,025-274-4396,https://tomii.co.jp/,D,gBizINFO,https://tomii.co.jp/,人事部 ご採用ご担当者様,高低圧キュービクル・自動制御盤・電灯動力分電盤等の製造販売,新潟県新潟市東区山木戸８丁目１１番２９号,64,,,2026-06-14T19:00:45.387Z
株式会社佐藤商會,2110001002065,,,,,info@sato-s.co.jp,0.4,,025-260-1331,https://www.sato-s.co.jp/,D,gBizINFO,https://www.sato-s.co.jp/,人事部 ご採用ご担当者様,生活雑貨の卸売業、小売業,新潟県新潟市西区流通センター４丁目５番地２,55,,,2026-06-14T19:00:45.511Z
株式会社国土,2110001000044,,,,,info@k-kokudo.co.jp,0.4,,06-0905-8890,https://www.k-kokudo.co.jp/,D,gBizINFO,https://www.k-kokudo.co.jp/,人事部 ご採用ご担当者様,橋梁架設、橋梁撤去、大型クレーンリース、重量物・長尺物輸送,新潟県新潟市西区善久１０６８番地１,129,,,2026-06-14T19:00:46.090Z
株式会社萩田換地,1110001027666,,,,,info@hagita-kanchi.co.jp,0.4,,0259-52-2145,https://www.hagita-kanchi.co.jp/,D,gBizINFO,https://www.hagita-kanchi.co.jp/,人事部 ご採用ご担当者様,不動産業、建設業、飲食業,新潟県佐渡市東大通１２２０番地７,110,,,2026-06-14T19:00:46.503Z
株式会社田中組,2110001003220,,,,,info@n-tanakagumi.com,0.4,,0120-277-773,https://n-tanakagumi.com/,D,gBizINFO,https://n-tanakagumi.com/,人事部 ご採用ご担当者様,総合建設業、不動産業,新潟県新潟市中央区上大川前通３番町２５番地７,56,,,2026-06-14T19:00:51.186Z
長野県交通警備株式会社,1100001002265,,,,,info@nk-keibi.co.jp,0.4,,090-9668-7737,https://www.nk-keibi.co.jp/,D,gBizINFO,https://www.nk-keibi.co.jp/,人事部 ご採用ご担当者様,警備業,長野県小諸市大字柏木１５番地６,257,,,2026-06-14T19:00:54.616Z
長野興農株式会社,1100001002257,,,,,info@naganokono.co.jp,0.4,,026-228-1236,https://www.naganokono.co.jp/,D,gBizINFO,https://www.naganokono.co.jp/,人事部 ご採用ご担当者様,,長野県長野市差出南１丁目１１番１号,177,,,2026-06-14T19:00:56.005Z
株式会社ライフケア,1100001004633,,,,,info@lifecare-mayu.com,0.4,,026-269-8740,https://lifecare-mayu.com/,D,gBizINFO,https://lifecare-mayu.com/,人事部 ご採用ご担当者様,介護施設の運営、訪問サービスによる在宅支援、児童福祉事業,長野県長野市大字栗田２００９番地,210,,,2026-06-14T19:01:01.476Z
長野テクトロン株式会社（閉鎖）,1100001002430,,,,,info@nagateku.co.jp,0.4,,026-292-7220,https://www.nagateku.co.jp/,D,gBizINFO,https://www.nagateku.co.jp/,人事部 ご採用ご担当者様,・メンブレンスイッチ、シートスイッチの設計・製造・販売 ・カスタムキーボードの開発・製造・販売 ・タッチパネルPCの企画,長野県長野市篠ノ井塩崎２３０４番地１,79,,1984,2026-06-14T19:01:01.581Z
株式会社クリエイティブヨーコ,1100001000847,,,,,info@creativeyoko.co.jp,0.4,,026-226-2001,https://www.creativeyoko.co.jp/,D,gBizINFO,https://www.creativeyoko.co.jp/,人事部 ご採用ご担当者様,ペットグッズ、なごみ雑貨の企画販売,長野県長野市大字高田６６７番地１６,500,,,2026-06-14T19:01:03.155Z
マルイチ・ロジスティクス・サービス株式会社,1100001004732,,,,,info@maruichi-logistics.com,0.4,,026-286-0501,https://maruichi-logistics.com/,D,gBizINFO,https://maruichi-logistics.com/,人事部 ご採用ご担当者様,普通倉庫業 冷蔵倉庫業 物流センター業務受託,長野県長野市市場３番地４３,375,,,2026-06-14T19:01:04.341Z
株式会社協和,1100001007198,,,,,info@kyowa-kw.co.jp,0.4,,0267-53-2421,https://kyowa-kw.co.jp/,D,gBizINFO,https://kyowa-kw.co.jp/,人事部 ご採用ご担当者様,基板実装　電子機器組立,長野県佐久市協和６５１５番地１,53,,,2026-06-14T19:01:05.685Z
鈴与マタイ株式会社,1100001007347,,,,,info@newest.ne.jp,0.4,,0267-62-1111,http://www.newest.ne.jp/,D,gBizINFO,http://www.newest.ne.jp/,人事部 ご採用ご担当者様,包装資材事業部 クラフト紙袋の設計・製造・販売等 商事事業部 金属製品の委託製造・販売等 環境エネルギー事業部 太陽,長野県佐久市中込１丁目１０番地１,184,,,2026-06-14T19:01:06.788Z
株式会社ＡＮＸ,1100001009475,,,,,info@anx.inc,0.4,,0268-37-1500,https://anx.inc/,D,gBizINFO,https://anx.inc/,人事部 ご採用ご担当者様,情報処理サービス業,長野県上田市下之郷８１３番地１１,130,,,2026-06-14T19:01:07.028Z
信越電線株式会社,1100001009806,,,,,,0,,0268-72-2933,https://www.shinetsudensen.com/,D,gBizINFO,https://www.shinetsudensen.com/,人事部 ご採用ご担当者様,マグネットワイヤーの製造及び販売,長野県上田市常田１丁目１番４０号,131,,,2026-06-14T19:01:12.272Z
アート梱包運輸株式会社,1100001010739,,,,,info@art-konpoh.co.jp,0.4,,0268-67-0345,https://www.art-konpoh.co.jp/company/about_us/,D,gBizINFO,https://www.art-konpoh.co.jp/company/about_us/,人事部 ご採用ご担当者様,・一般貨物運送事業 ・納入代行事業 ・倉庫業 ・貨物自動車取扱事業 ・アグリ事業,長野県東御市八重原３５１０番地１,310,,,2026-06-14T19:01:14.637Z
株式会社カヤマ,1100001011472,,,,,info@kayama-sakaki.co.jp,0.4,,0268-82-2439,http://www.kayama-sakaki.co.jp/,D,gBizINFO,http://www.kayama-sakaki.co.jp/,人事部 ご採用ご担当者様,自動車部品の切削加工（主にカーエアコンコンプレッサー部品）,長野県埴科郡坂城町大字坂城４４８７番地１,111,,,2026-06-14T19:01:15.341Z
株式会社マルイ,1100001010879,,,,,info@marui-tomi.com,0.4,,0268-62-2031,https://marui-tomi.com/,D,gBizINFO,https://marui-tomi.com/,人事部 ご採用ご担当者様,鉄骨加工・鉄筋加工工事・建築土木資材部品販売,長野県東御市鞍掛字上平５０７番地,65,,,2026-06-14T19:01:16.189Z
三協精密株式会社,1100001015382,,,,,info@sankyoseimitsu.co.jp,0.4,,0263-62-2294,https://sankyoseimitsu.co.jp/,D,gBizINFO,https://sankyoseimitsu.co.jp/,人事部 ご採用ご担当者様,プラスチック部品製造業,長野県安曇野市明科光５８２番地,245,,,2026-06-14T19:01:16.711Z
株式会社荻窪金型製作所,1100001017164,,,,,info@ogikubo-tools.co.jp,0.4,,0261-62-2191,https://www.ogikubo-tools.co.jp/,D,gBizINFO,https://www.ogikubo-tools.co.jp/,人事部 ご採用ご担当者様,精密プレス金型の設計、製造を主体とした金型専業メーカー,長野県北安曇郡池田町大字池田９０番地,57,,,2026-06-14T19:01:17.000Z
株式会社鹿熊組,1100001000608,,,,,info@kakumagumi.com,0.4,,026-235-3311,http://kakumagumi.com/,D,gBizINFO,http://kakumagumi.com/,人事部 ご採用ご担当者様,総合建設業,長野県長野市大字鶴賀緑町１６３１番地３号,67,,,2026-06-14T19:01:17.109Z
株式会社ハイライト,1100001018591,,,,,info@highlight.co.jp,0.4,,0266-82-7060,https://www.highlight.co.jp/,D,gBizINFO,https://www.highlight.co.jp/,人事部 ご採用ご担当者様,製造業　めっき,長野県茅野市豊平１５２８番地,160,,,2026-06-14T19:01:18.391Z
株式会社大成,1100001021281,,,,,info@sakura-kobo.co.jp,0.4,,0120-573-633,https://www.sakura-kobo.co.jp/,D,gBizINFO,https://www.sakura-kobo.co.jp/,人事部 ご採用ご担当者様,馬刺し製造販売,長野県上伊那郡飯島町田切１２１２番地４００,125,,,2026-06-14T19:01:21.875Z
株式会社かめや,1100001019292,,,,,info@yakitateya.com,0.4,,0266-79-6326,https://www.yakitateya.com/company,D,gBizINFO,https://www.yakitateya.com/company,人事部 ご採用ご担当者様,たこ焼・たい焼・お好み焼の製造販売,長野県諏訪郡原村１１１２２番地１,98,,,2026-06-14T19:01:21.921Z
多摩川マイクロテップ株式会社,1100001022305,,,,,info@tamagawa-microtep.co.jp,0.4,,0265-23-3155,https://www.tamagawa-microtep.co.jp/,D,gBizINFO,https://www.tamagawa-microtep.co.jp/,人事部 ご採用ご担当者様,ＨＶ自動車用角度センサ（エンジン部，パワーステアリング部）、鉄道車輌用センサ（速度，車体傾斜，車軸温度）、航空機用モータ,長野県飯田市毛賀１０２０番地,368,,,2026-06-14T19:01:24.178Z
高島産業株式会社,1100001018476,,,,,info@takashima.co.jp,0.4,,0266-72-8833,https://www.takashima.co.jp/,D,gBizINFO,https://www.takashima.co.jp/,人事部 ご採用ご担当者様,精密部品加工、デスクトップ型加工機械、各種自動化装置の設計製作、半導体加工、医療機器開発製造,長野県茅野市金沢５６９５番地６,232,,1945,2026-06-14T19:01:24.577Z
中央アルプス観光株式会社,1100001021298,,,,,info@chuo-alps.com,0.4,,0265-83-3107,https://www.chuo-alps.com/,D,gBizINFO,https://www.chuo-alps.com/,人事部 ご採用ご担当者様,索道旅客運輸業,長野県駒ヶ根市赤穂７５９番地４８９,122,,,2026-06-14T19:01:25.102Z
株式会社天龍,1100001022593,,,,,info@tenryu-magna.com,0.4,,0265-26-7550,https://www.tenryu-magna.com/,D,gBizINFO,https://www.tenryu-magna.com/,人事部 ご採用ご担当者様,株式会社 天龍では、炭素繊維・グラス繊維の研究開発をし、そのノウハウを生かした釣竿・ゴルフシャフトなどの製造・製品化を行,長野県飯田市長野原７００番地４２,101,,,2026-06-14T19:01:26.107Z
ミサワホーム甲信株式会社,1100001024904,,,,,,0,,0120-029-330,https://www.misawa-koushin.jp/,D,gBizINFO,https://www.misawa-koushin.jp/,人事部 ご採用ご担当者様,1.住宅の建築工事請負ならびに設計監理 2.住宅の分譲販売ならびに不動産の販売・仲介および管理 3.店舗、ビル、倉庫等の,長野県松本市双葉２２番１号,199,,,2026-06-14T19:01:26.421Z
株式会社サンエイ,1100001024631,,,,,info@sanei-nt.co.jp,0.4,,0120-445-583,https://sanei-nt.co.jp/,D,gBizINFO,https://sanei-nt.co.jp/,人事部 ご採用ご担当者様,パチンコホール、飲食店経営,長野県長野市大字安茂里１７９３番１,159,,,2026-06-14T19:01:26.837Z
宮田アルマイト工業株式会社,1100001021397,,,,,info@miyada-al.co.jp,0.4,,0265-85-2340,https://miyada-al.co.jp/,D,gBizINFO,https://miyada-al.co.jp/,人事部 ご採用ご担当者様,金属表面処理,長野県上伊那郡宮田村５３５２番地１０,99,,,2026-06-14T19:01:30.528Z
株式会社諏訪三社電機,1100001029622,,,,,info@suwa.sansha.co.jp,0.4,,0266-82-6600,https://www.suwa.sansha.co.jp/,D,gBizINFO,https://www.suwa.sansha.co.jp/,人事部 ご採用ご担当者様,電源装置等の電子機器の製造・販売,長野県茅野市豊平５３３５番地,140,,,2026-06-14T19:01:30.546Z
ナイスモバイル株式会社,1100001029449,,,,,info@nicemobile.jp,0.4,,0263-87-2298,https://nicemobile.jp/,D,gBizINFO,https://nicemobile.jp/,人事部 ご採用ご担当者様,タッチパネルの輸入販売／タッチパネル関連商品の導入プロデュース、開発・製造・販売,長野県松本市大字笹賀５９５８番地,65,,,2026-06-14T19:01:30.564Z
株式会社ヨロズサステナブルマニュファクチャリングセンター（閉鎖）,1180001055933,,,,,info@yorozu-corp.co.jp,0.4,,0235-66-4800,https://www.yorozu-corp.co.jp/,D,gBizINFO,https://www.yorozu-corp.co.jp/,人事部 ご採用ご担当者様,自動車部品製造業,岐阜県安八郡輪之内町楡俣字一色１４６５番地１,202,,,2026-06-14T19:01:39.127Z
株式会社喜久家,1200001001546,,,,,info@p-kikuya.co.jp,0.4,,052-587-2680,https://www.p-kikuya.co.jp/,D,gBizINFO,https://www.p-kikuya.co.jp/,人事部 ご採用ご担当者様,株式会社喜久家 資本金 5000万円 事業内容　遊技場経営、貸ビル不動産業、飲食事業 設立 1952年(昭和27,岐阜県岐阜市神田町９丁目１６番地,321,,,2026-06-14T19:01:39.154Z
株式会社山本製作所,1200001006693,,,,,info@k-yyy.co.jp,0.4,,0581-52-1259,https://k-yyy.co.jp/,D,gBizINFO,https://k-yyy.co.jp/,人事部 ご採用ご担当者様,家庭用浄水器専用水栓を始め、床暖房部材、空調機器用部材、メーカーＯＥＭ製品等、生活関連商品の製造,岐阜県山県市岩佐１１３０番地３,51,,1961,2026-06-14T19:01:40.680Z
株式会社光製作所,1200001011421,,,,,info@hikariss.co.jp,0.4,,058-387-4361,https://www.hikariss.co.jp/,D,gBizINFO,https://www.hikariss.co.jp/,人事部 ご採用ご担当者様,航空機・宇宙機器等の部分品を製造 自動車・輸送機器等の部分品を製造,岐阜県羽島郡笠松町中野２４８番地の３,274,,,2026-06-14T19:01:41.006Z
エム・ティ・ケー株式会社,1200001000688,,,,,info@mtk.jp,0.4,,058-271-6541,https://www.mtk.jp/,D,gBizINFO,https://www.mtk.jp/,人事部 ご採用ご担当者様,●磨棒鋼、センターレス研磨加工、切削部品等の製造・販売 ●建築用鋼製下地材（天井・壁）、コンクリートセパレーター、,岐阜県岐阜市六条江東１丁目１６番５号,216,,,2026-06-14T19:01:41.363Z
株式会社ヨシケイ岐阜,1200001012675,,,,,info@yoshikei-it.com,0.4,,0120-253-711,https://yoshikei-it.com/,D,gBizINFO,https://yoshikei-it.com/,人事部 ご採用ご担当者様,夕食の献立提案と献立に合わせた材料セットの販売宅配,岐阜県関市戸田５６番地１,107,,,2026-06-14T19:01:44.169Z
株式会社サンリース,1200001012048,,,,,info@sunlease.jp,0.4,,0120-855-553,https://www.sunlease.jp/,D,gBizINFO,https://www.sunlease.jp/,人事部 ご採用ご担当者様,,岐阜県羽島郡岐南町伏屋６丁目１５番地,85,,,2026-06-14T19:01:44.584Z
高安株式会社,1200001007238,,,,,info@takayasu-rf.co.jp,0.4,,058-382-2231,https://www.takayasu-rf.co.jp/,D,gBizINFO,https://www.takayasu-rf.co.jp/,人事部 ご採用ご担当者様,再生ポリエステル短繊維の製造販売、再生ナイロン樹脂（原料）の製造・販売、不織布の製造販売 合成繊維原料の販売　荷資材回,岐阜県各務原市蘇原村雨町３丁目４７番地,138,,,2026-06-14T19:01:45.355Z
養老ミート株式会社,1200001015117,,,,,info@yoro-meat.co.jp,0.4,,0584-32-0800,https://www.yoro-meat.co.jp/,D,gBizINFO,https://www.yoro-meat.co.jp/,人事部 ご採用ご担当者様,食品製造、卸売りおよび小売り,岐阜県養老郡養老町石畑２８８番地の１,57,,,2026-06-14T19:01:45.928Z
株式会社デンソーワイズテック,1200001018152,,,,,info@denso-wisetech.co.jp,0.4,,0574-60-5220,https://www.denso-wisetech.co.jp/,D,gBizINFO,https://www.denso-wisetech.co.jp/,人事部 ご採用ご担当者様,各種メーター、自動車電子部品（回路） 各種センサ、各種ワイヤーハーネスの製造,岐阜県可児市姫ケ丘３丁目１番地,760,,,2026-06-14T19:01:47.857Z
三菱電機ホームエレベーター株式会社,1200001019753,,,,,info@mh-he.co.jp,0.4,,0120-345-594,https://www.mh-he.co.jp/company/,D,gBizINFO,https://www.mh-he.co.jp/company/,人事部 ご採用ご担当者様,ホームエレベーター、小規模建物用小型エレベーター、小規模共同住宅用エレベーターの開発・設計・生産・販売・取付,岐阜県美濃市楓台３８番地,221,,,2026-06-14T19:01:48.999Z
亀山建設株式会社,1200001019051,,,,,info@e-kameyama.jp,0.4,,0575-22-0637,http://www.e-kameyama.jp/,D,gBizINFO,http://www.e-kameyama.jp/,人事部 ご採用ご担当者様,寺院建築の設計施工を主する建設業,岐阜県関市稲口１０３７番地,101,,,2026-06-14T19:01:50.940Z
